id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
19772,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Men Vigor Blue Casual Shoes,images\19772.jpg,True
5862,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Stripe Black T-shirt,images\5862.jpg,True
39711,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,images\39711.jpg,True
14409,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Heels,images\14409.jpg,True
58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey T-shirt,images\58726.jpg,True
36759,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,images\36759.jpg,True
43960,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Striped Shirt,images\43960.jpg,True
8741,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,images\8741.jpg,True
34832,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Sukoi White Sports Shoes,images\34832.jpg,True
23885,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012.0,Sports,Fila Men Grey Hex Sports Shoes,images\23885.jpg,True
22359,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,John Players Men Check Blue Shirt,images\22359.jpg,True
16950,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Sunglasses,images\16950.jpg,True
2049,Men,Apparel,Topwear,Tshirts,White,Summer,2010.0,Sports,ADIDAS Men's Slim Fit White T-shirt,images\2049.jpg,True
44977,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,images\44977.jpg,True
33019,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Mother Earth Women Printed Yellow Kurta,images\33019.jpg,True
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes,images\41439.jpg,True
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black T-shirt,images\24892.jpg,True
58514,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Tonga Women Grey Top,images\58514.jpg,True
33825,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Puma Women Kuris Silver & Grey Sports Shoes,images\33825.jpg,True
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Delhi T-shirt,images\38637.jpg,True
5896,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Men Cavallino Black Shoe,images\5896.jpg,True
4944,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,images\4944.jpg,True
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Dirt Riders White T-Shirts,images\10861.jpg,True
42846,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,French Connection Women Multi Stripe Hand Bag,images\42846.jpg,True
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,images\17278.jpg,True
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Mark Taylor Men Printed Maroon T-shirt,images\31588.jpg,True
49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Vans Men Maroon & Grey Era Shoes,images\49492.jpg,True
18230,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt,images\18230.jpg,True
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Striped T-shirt,images\23871.jpg,True
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,images\9667.jpg,True
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Jealous 21 Women's Red Peace T-shirt,images\3953.jpg,True
29745,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Quartz Black Dial Chronograph Watch JR1303,images\29745.jpg,True
28697,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Printed Black Kurta,images\28697.jpg,True
8587,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt,images\8587.jpg,True
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Sepia Women Pink Top,images\42248.jpg,True
30668,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,images\30668.jpg,True
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red Striped Shirt,images\9455.jpg,True
44983,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Women Silver Dial Watch,images\44983.jpg,True
53934,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,images\53934.jpg,True
25188,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Handbag,images\25188.jpg,True
21528,Women,Accessories,Bags,Handbags,Copper,Winter,2015.0,Casual,Kiara Women Sequins Copper Handbag,images\21528.jpg,True
59432,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Spice Art Women Black Handbag,images\59432.jpg,True
6079,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt,images\6079.jpg,True
12960,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Sports White Sports Shoes,images\12960.jpg,True
29321,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey,images\29321.jpg,True
9031,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2011.0,Casual,Buckaroo Men loma Tan Casual Shoes,images\9031.jpg,True
26369,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Woman Blue Shirt,images\26369.jpg,True
33489,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Doodle Kids Boy Check Green Shirt,images\33489.jpg,True
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Carlton London Women Blue & Cream Shoes,images\59056.jpg,True
15379,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Lobato Black Casual Shoes,images\15379.jpg,True
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocky S Women Beige Handbag,images\58184.jpg,True
40947,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Core Red T-shirt,images\40947.jpg,True
15977,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Solid Men Red Shirt,images\15977.jpg,True
32769,Men,Apparel,Topwear,Tshirts,Blue,Spring,2013.0,Casual,Music Men Printed Blue T-shirt,images\32769.jpg,True
10439,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Flying Machine Men Walnut Brown Tshirts,images\10439.jpg,True
59264,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Watch,images\59264.jpg,True
14099,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Flying Machine Women Solid Pink Tops,images\14099.jpg,True
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men Ride It Or Die T-shirt,images\1852.jpg,True
30802,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Shirt,images\30802.jpg,True
26967,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Check Navy Blue Top,images\26967.jpg,True
27089,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aneri Women Jazz Brown Kurta,images\27089.jpg,True
9203,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Axis XT Black Shoes,images\9203.jpg,True
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt,images\19786.jpg,True
44948,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Black Aquil II Sports Shoes,images\44948.jpg,True
24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Manchester United Men Navy Blue Striped T-shirt,images\24091.jpg,True
33026,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Mother Earth Women Pink Kurta,images\33026.jpg,True
41406,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Wrangler Women Pink T-shirt,images\41406.jpg,True
11376,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey Tops,images\11376.jpg,True
4381,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Superman Men's Silhouette Light Blue T-shirt,images\4381.jpg,True
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's Smash Pink T-shirt,images\7504.jpg,True
22366,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Ed Hardy Men New Tiger White T-Shirt,images\22366.jpg,True
51694,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH216-C2,images\51694.jpg,True
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts,images\13421.jpg,True
16361,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Peter England Men Stripes Maroon Shirt,images\16361.jpg,True
34031,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,images\34031.jpg,True
3396,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Turquoise Blue Handbag,images\3396.jpg,True
31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Classic Polo Men Striped Navy Blue T-shirt,images\31543.jpg,True
19329,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Standpunkt Brown Casual Shoes,images\19329.jpg,True
2244,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,ADIDAS Women's Black T-shirt,images\2244.jpg,True
43163,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch,images\43163.jpg,True
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Reebok Women Reeflex Run Blue Sports Shoes,images\10096.jpg,True
11144,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts,images\11144.jpg,True
20603,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Selection Mayur Black Sling Bag,images\20603.jpg,True
58719,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,ALayna Women Off White  Kurta,images\58719.jpg,True
36766,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Watch,images\36766.jpg,True
45294,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO SHEEN Women Black Dial Watch SX041,images\45294.jpg,True
34455,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,Rocia Women Black Shoes,images\34455.jpg,True
6280,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Men's Making Light Pink T-shirt,images\6280.jpg,True
7352,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Men's Whatever Purple T-shirt,images\7352.jpg,True
2620,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Men's Colors Team India T-shirt,images\2620.jpg,True
43507,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,French Connection Men Maroon T-shirt,images\43507.jpg,True
28836,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,BIBA Women Printed Multi Coloured Kurta,images\28836.jpg,True
40382,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tokyo Talkies Women Pink Top,images\40382.jpg,True
52647,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black Handbag,images\52647.jpg,True
20267,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Heels,images\20267.jpg,True
14052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Flying Machine Men Solid White Shirts,images\14052.jpg,True
53795,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,images\53795.jpg,True
5405,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Kalenji Ekiden Comfort Prime 2011,images\5405.jpg,True
39178,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue & Brown Printed Kurta,images\39178.jpg,True
11712,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Lee Men Solid Blue Shirts,images\11712.jpg,True
25527,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Stella Green Shirt,images\25527.jpg,True
57107,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Elle Women Green Essentials Top,images\57107.jpg,True
33442,Women,Accessories,Bags,Handbags,Teal,Winter,2016.0,Casual,Baggit Women Rade Doko Teal Handbag,images\33442.jpg,True
39944,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,GAS Men Grey Namib Shoes,images\39944.jpg,True
36130,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Nike Men Dunk High Grey Shoes,images\36130.jpg,True
44510,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Black Shoes,images\44510.jpg,True
50322,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aurelia Women Black Kurta,images\50322.jpg,True
13879,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,images\13879.jpg,True
47395,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Handbag,images\47395.jpg,True
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Nike Women Beige Dunk High Casual Shoes,images\22702.jpg,True
8914,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Future Cat Remix SF White Sports Shoes,images\8914.jpg,True
27270,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Mother Earth Women Printed Maroon Kurta,images\27270.jpg,True
12197,Men,Apparel,Topwear,Tshirts,Orange,Summer,2013.0,Casual,Basics Men Orange Polo T-shirt,images\12197.jpg,True
55650,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi-coloured Heels,images\55650.jpg,True
31315,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,W Women Brown Kurta,images\31315.jpg,True
6274,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Crystal Benetton Green T-shirt,images\6274.jpg,True
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Jealous 21 Women Teal Shirt,images\26958.jpg,True
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,images\13283.jpg,True
54544,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,F Sports Men Black Pace Sports Shoes,images\54544.jpg,True
30001,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Aspen Women White Dial Watch,images\30001.jpg,True
29910,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL12170JSB,images\29910.jpg,True
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,images\3706.jpg,True
40376,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top,images\40376.jpg,True
4523,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe,images\4523.jpg,True
15174,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2013.0,Casual,Arrow Men Yellow Polo T-shirt,images\15174.jpg,True
21341,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Pal Zileri Men Casual Steel Frame Sunglasses,images\21341.jpg,True
53761,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green and Blue T-shirt,images\53761.jpg,True
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Shirt,images\37224.jpg,True
24401,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,images\24401.jpg,True
40144,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Pink Top,images\40144.jpg,True
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts,images\15346.jpg,True
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,s.Oliver Women Grey Shirt,images\21173.jpg,True
4711,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Toronto Hand Black Watch,images\4711.jpg,True
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys United Red T-shirt,images\40978.jpg,True
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Tshirts,images\14294.jpg,True
17411,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men Basketball Mid White Sports Shoe,images\17411.jpg,True
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Little Miss Women Printed Rust T-shirt,images\9832.jpg,True
23624,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls White I love Shopping Top,images\23624.jpg,True
6046,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,UCB Men Logo Chest Green Shirt,images\6046.jpg,True
47361,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Voodoo Gang Handbag,images\47361.jpg,True
7194,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's BFF Printed White Top,images\7194.jpg,True
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,images\30233.jpg,True
48329,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Pitaraa Women Purple Sling Bag,images\48329.jpg,True
27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Dark Brown Kurta,images\27284.jpg,True
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's I Want You Black T-shirt,images\3534.jpg,True
24065,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Checked Green Shirt,images\24065.jpg,True
10250,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Hahk Brown Handbags,images\10250.jpg,True
40520,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Titan Men Cream Dial Watch,images\40520.jpg,True
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,images\11382.jpg,True
37472,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Esprit Men Grey Dial Watch,images\37472.jpg,True
15722,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes,images\15722.jpg,True
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,images\4375.jpg,True
22392,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,ADIDAS Women Whalf Striper White Top,images\22392.jpg,True
51660,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Watch AM4384,images\51660.jpg,True
23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Ashna Blue Kurta,images\23240.jpg,True
6422,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Grey Shoe,images\6422.jpg,True
12507,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes,images\12507.jpg,True
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Katie Navy Blue Top,images\31785.jpg,True
3150,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Lunarswift Black Shoe,images\3150.jpg,True
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Women This & That Grey Tshirt,images\17849.jpg,True
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Classic Polo Men Printed Navy Blue T-shirt,images\29548.jpg,True
16395,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Check Black Shirts,images\16395.jpg,True
51452,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White & Pink Top,images\51452.jpg,True
6610,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,images\6610.jpg,True
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,images\17247.jpg,True
42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,images\42045.jpg,True
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Creative designs Black T-shirt,images\3362.jpg,True
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,images\9658.jpg,True
43197,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Women Grey Dial Watch,images\43197.jpg,True
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey T-shirt,images\38608.jpg,True
24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Casual Shoes,images\24257.jpg,True
